gene;Arabidopsis_G18_wt22;Arabidopsis_G18_wt29;Arabidopsis_G17_mut22;Arabidopsis_Ruben_mut29
AT4G28950;1,247651689;0,880573006;2,643783962;1,461516445
AT4G28980;6,665136337;8,757723748;3,004995211;8,068678367
AT4G28990;2,153042172;4,368802326;4,182120868;3,96330531
AT4G29000;3,877381257;2,798790255;2,800977975;3,53923483
AT4G29010;16,72113288;29,08529035;29,63155098;28,47808579
AT4G29020;16,97158895;36,97377697;8,256795943;31,8787601
AT4G29030;14,64172815;25,15489358;11,56668803;14,18547003
AT4G29033;0;0;0;0
AT4G29035;0;0;0;0
AT4G29037;0;0;0;0
AT4G29040;33,90313147;29,91037349;46,19833619;31,64705716
AT4G29050;0,404207494;0,356604142;0;0,338210178
AT4G29060;99,11257881;107,2410357;105,6596202;115,8335663
AT4G29070;10,28694092;9,93978085;6,055030703;9,632014442
AT4G29080;6,239305427;5,701094431;2,164174435;7,830866436
AT4G29090;0;0;0;0
AT4G29100;4,900157492;11,4870091;8,15844317;10,54306333
AT4G29103;0;0;0;0
AT4G29110;1,765375299;1,557467769;1,039123459;0,738566086
AT4G29120;11,40879299;12,63999862;15,92947711;16,42802201
AT4G29130;16,67617954;20,14648077;13,52991655;19,23301304
AT4G29140;7,560726178;9,095867094;9,467096106;7,131400409
AT4G29150;0,44473167;0,980889506;0,785324987;0,558176603
AT4G29160;17,07054865;16,52433903;17,58391729;15,27523922
AT4G29170;0,75629013;2,001666448;2,893556009;0,843741637
AT4G29180;0,820999012;0,814849079;1,449752923;0,42934357
AT4G29190;4,575917306;7,156523734;2,387372582;5,917206361
AT4G29200;0;0;0;0
AT4G29210;5,702601441;10,55284687;4,543727208;10,35765595
AT4G29220;16,90164298;29,54868778;16,29186302;26,46762086
AT4G29230;0,774362677;1,024749449;1,452863154;0,404954978
AT4G29240;1,420959828;4,70105238;1,254593876;3,269616421
AT4G29250;0;0;0;0
AT4G29260;7,702378263;9,563716587;8,311824823;16,23126257
AT4G29270;4,192766335;7,113434522;7,118994853;8,095820563
AT4G29273;0;0;0;0
AT4G29280;0;0;0;0
AT4G29283;0;0;0;0
AT4G29285;0;0;0;0
AT4G29290;0;0;0;0
AT4G29300;0;0;0;0
AT4G29305;0;0;0;0
AT4G29310;5,496530972;6,290862821;1,573945044;5,593476026
AT4G29330;5,445151085;9,992065947;4,999938203;7,289743191
AT4G29340;0;0,555030469;0;0,263200748
AT4G29350;120,8433156;129,961749;101,1603722;140,4502472
AT4G29360;4,539177229;8,810120386;4,542094494;8,988692955
AT4G29370;0;0;0;0
AT4G29380;4,011377153;4,735226697;3,791142451;5,200081435
AT4G29390;62,3963851;58,40969745;41,21312751;53,00564052
AT4G29400;3,757667942;9,945386756;3,760082942;7,755524542
AT4G29410;90,57242006;64,28780235;96,68882684;66,48335264
AT4G29415;0;0;0;0
AT4G29420;2,63347307;3,15309074;2,657309814;4,092196746
AT4G29430;5,854466379;9,961048783;8,122754442;8,397554558
AT4G29440;3,710251932;4,567391264;4,266230677;2,96006408
AT4G29450;0;0;0;0
AT4G29460;0;0;0;0
AT4G29470;0;0;0;0
AT4G29480;30,99439507;23,96457784;30,44035517;36,71520985
AT4G29490;7,771957109;10,59665155;2,96314349;8,276525501
AT4G29510;17,28625493;16,16916212;20,22725126;14,6380902
AT4G29520;10,1668423;14,16236435;10,63007594;14,99890675
AT4G29530;0,834891462;1,718655481;0;1,862863631
AT4G29540;0,154759709;1,365337214;0,819842671;1,942367828
AT4G29548;0;0;0;0
AT4G29550;0;0;0;0,19348502
AT4G29560;0,623581686;0,825214087;2,477577387;0,782648798
AT4G29570;0;0;0;0
AT4G29580;0;0;0;0
AT4G29590;14,56017385;10,77834772;9,752424714;7,841834036
AT4G29600;0;0;0;0
AT4G29610;0;0;0;0
AT4G29620;0;0;0;0
AT4G29630;0;0;0;0
AT4G29640;0;0;0;0
AT4G29650;0;0;0;0
AT4G29654;0;0;0;0
AT4G29658;0;0;0;0
AT4G29660;3,151053068;3,822437893;3,477659785;1,647851404
AT4G29670;10,04149921;13,3868063;9,653915373;15,68366807
AT4G29680;9,397579717;13,39288017;11,74388668;13,06497939
AT4G29690;4,722143472;2,999533362;6,83761099;6,321810485
AT4G29700;4,841371072;7,895257307;6,994707429;9,452081725
AT4G29710;0;0,347494354;0;0
AT4G29720;10,33877297;14,15824938;13,89682955;13,42795407
AT4G29730;2,14857528;1,895538444;3,064417121;3,1806609
AT4G29735;10,14809686;11,10166994;13,97753425;19,35983995
AT4G29740;3,212788869;2,061396387;1,676193765;2,932601546
AT4G29750;8,581650727;8,666794866;11,26567061;10,48727202
AT4G29760;0;0,48220057;0;0
AT4G29770;0;0,483444424;0;0,687761884
AT4G29780;0,38330021;1,014477302;0,676846856;1,282866194
AT4G29790;5,504782217;7,868737226;4,798759846;8,512325422
AT4G29800;1,375468668;0,53932457;1,079492284;0,895135012
AT4G29810;8,766449382;10,2520839;6,840065074;13,81728147
AT4G29820;0,778461502;1,602492285;3,894809041;2,388311017
AT4G29830;3,496162524;5,067262886;5,732687768;8,984922696
AT4G29840;25,51819182;27,41958785;29,89627005;36,13362541
AT4G29850;0;0;0;0
AT4G29860;0,475597375;0,839172932;2,659458137;1,326479389
AT4G29870;11,44851167;13,88780953;15,58335185;17,56195167
AT4G29880;0;0;0;0
AT4G29890;3,446109317;4,66173572;5,476750013;6,920263057
AT4G29900;8,383348369;11,05745319;10,99281102;15,55702215
AT4G29905;38,5970715;13,85817272;47,94713221;19,15174679
AT4G29910;3,636700906;2,323330019;2,214424845;2,937987407
AT4G29920;1,359429358;4,157677042;3,920873479;2,654090587
AT4G29930;1,492238163;0,506345339;1,41887517;1,536728284
AT4G29940;2,985272908;3,901775605;5,173893775;3,052927754
AT4G29950;10,77127577;11,26251497;13,38469072;9,513285985
AT4G29960;5,534867718;7,90585583;2,094362357;9,041783826
AT4G29970;0;0;0;0
AT4G29980;0;0;0;0
AT4G29990;0,574317047;0,844466604;0,253538008;0,640726602
AT4G30000;3,59744085;3,784112419;2,809761859;4,283555023
AT4G30010;50,25808847;44,33921386;44,37387232;51,39708091
AT4G30020;11,00567329;14,33745103;10,89771504;14,37247697
AT4G30030;0;0;0;0
AT4G30040;0;0;0;0
AT4G30050;0;0;0;0
AT4G30060;4,194669543;6,508066068;4,086684363;6,293401078
AT4G30064;0;0;0;0
AT4G30067;0;0;0;0
AT4G30070;0;0;0;0
AT4G30074;0;0;0;0
AT4G30080;4,44333006;5,040052571;6,613234231;7,010787082
AT4G30090;0,774362677;1,195541024;1,367400615;0,485945973
AT4G30097;0;0;0;0
AT4G30100;11,43084762;14,259466;13,51095978;15,47798062
AT4G30110;2,096383168;3,87512814;3,261177642;3,174075681
AT4G30120;0,739613713;0,435006472;0,435346501;0,206284222
AT4G30130;0,853603647;0,150615019;0,452198248;0,357115399
AT4G30140;12,63649338;9,29024892;17,47932029;10,2208174
AT4G30150;4,736826135;5,310776981;5,619883134;7,513977859
AT4G30160;15,12555587;17,81522864;17,69147734;21,59334481
AT4G30170;18,89639937;16,89934768;18,28384576;35,52076896
AT4G30180;0,322847256;0,854476998;0;0,540268201
AT4G30190;138,3425714;150,0525027;158,5692541;149,9750759
AT4G30200;11,2070607;24,46319933;18,36174104;22,42798654
AT4G30210;33,4306127;36,03607592;40,32543721;47,86792228
AT4G30220;31,71400508;40,41419722;38,66795081;45,91127478
AT4G30230;0,271422693;0;0;0,454211852
AT4G30240;1,582372397;3,664544741;2,794216527;3,310023057
AT4G30250;1,761309488;1,16541059;0,647956418;1,228108509
AT4G30260;7,782502505;9,91749829;6,680457042;11,21478029
AT4G30270;14,25610028;52,87067575;38,46026648;73,33771549
AT4G30280;9,104292614;4,01604189;14,73699735;5,290126135
AT4G30290;3,827630528;5,06527806;12,88431177;9,207679003
AT4G30300;0;0;0;0
AT4G30310;13,2890011;12,35428133;9,209872373;15,54300737
AT4G30320;0;0,380409922;0,380707275;0
AT4G30330;5,34050684;10,20837464;13,35984777;8,564684659
AT4G30340;6,149674543;8,852017168;6,429873259;8,260012082
AT4G30350;3,829273288;5,308759237;4,749418575;4,882355039
AT4G30360;2,421880228;3,662839509;4,582128283;4,342383668
AT4G30370;1,504486504;0,796382245;0,79700475;0,503536085
AT4G30380;0;0;0;0
AT4G30390;5,726705238;8,661040277;11,55708042;6,845246655
AT4G30400;6,566723163;7,386537634;3,188840229;5,082445758
AT4G30410;2,731997394;3,724933632;2,412135185;4,571856476
AT4G30420;0,249140142;0;0;0,833846309
AT4G30430;0,284001998;0;0;0,475262669
AT4G30440;29,44234016;35,32590174;33,27389628;36,03765758
AT4G30450;7,576888172;4,8277386;10,03467935;7,04418381
AT4G30460;5,517753099;4,259438368;5,785184908;3,174075681
AT4G30470;9,332852261;14,31100004;9,024939416;17,84919546
AT4G30480;11,89980155;11,66485196;8,405258388;11,06316835
AT4G30490;5,934510446;12,36184648;7,131811253;14,20698541
AT4G30500;1,316736535;2,904162524;2,615789348;5,233290069
AT4G30510;2,295450332;3,129724852;0,552736103;3,317501498
AT4G30520;3,195104619;4,228227675;0,434003358;3,907307973
AT4G30530;48,11303151;80,25456648;40,62291122;101,1933039
AT4G30540;0,7376163;0;0;0
AT4G30550;7,202763144;12,70899332;11,95579186;12,29452099
AT4G30560;1,345031718;1,402378404;1,727353348;2,762395873
AT4G30570;0,545167222;2,164333953;0;2,965004828
AT4G30580;16,84865784;20,6243526;16,17766878;26,9618114
AT4G30590;0;0;0;0
AT4G30600;20,33937712;27,53673042;29,02652263;27,07966936
AT4G30610;17,5041184;20,75627084;23,26519476;22,36289115
AT4G30620;14,34150173;15,81563614;13,84949885;13,12486991
AT4G30630;1,755648713;3,407550695;0,620038957;3,378685518
AT4G30640;1,385435832;0,244454724;0,489291611;1,15922764
AT4G30650;5,724255835;0,33667417;1,684686686;0,638616424
AT4G30660;7,740491696;0,569074762;5,695195882;2,158885484
AT4G30662;0;0;0;0
AT4G30670;6,48651891;8,226243566;8,590616079;10,17642585
AT4G30680;2,197587872;2,908168265;4,20397103;3,371087275
AT4G30690;10,21496767;6,50863423;6,764249571;5,698073529
AT4G30700;0,62974356;1,222273619;1,000823751;1,15922764
AT4G30710;1,159111328;2,045206518;3,16324438;2,204219223
AT4G30720;7,601746081;7,6959739;7,481932737;11,57414222
AT4G30730;0;0;0;0
AT4G30740;0;0;2,731482297;0
AT4G30750;5,016233187;12,64420985;3,79622802;5,196537697
AT4G30760;12,09236814;19,31819125;12,69649002;11,7587296
AT4G30770;0;0;0;0
AT4G30780;5,713137454;8,316500911;4,792031246;7,289988252
AT4G30790;6,200826539;8,604178166;4,943296604;10,67899863
AT4G30800;6,947775334;9,194307994;7,807328984;7,927324793
AT4G30810;12,0491149;13,35944441;12,79483813;13,8965153
AT4G30820;1,239195384;2,498870509;2,031919331;2,369976509
AT4G30825;6,338246702;10,91301726;8,033204433;11,20549528
AT4G30830;0,183765999;0,162123952;0;0,307522903
AT4G30840;3,606560656;3,556148944;2,435056455;5,325346682
AT4G30845;1,071093249;4,252279648;3,782758677;3,584838416
AT4G30850;5,254786304;3,523308518;6,309796177;6,155529355
AT4G30860;2,08950978;3,072381774;1,537391675;3,933772484
AT4G30870;1,48838754;2,148710311;2,867186513;2,490739643
AT4G30872;0;0;0;0
AT4G30880;0;0;0;0
AT4G30890;10,89088767;15,54596861;16,09833288;13,72019811
AT4G30900;3,753241949;4,470152634;3,479503067;4,867663765
AT4G30910;4,413438248;5,840504134;6,624412053;7,508755213
AT4G30920;25,70783821;32,62034025;27,04140268;36,24895594
AT4G30930;7,421977674;9,603578433;12,6691578;8,280197429
AT4G30935;4,377564851;4,988443561;2,41564977;6,715159541
AT4G30940;0,768943633;2,306510545;0;1,930181157
AT4G30950;111,6066759;133,5062574;165,2674851;150,7379571
AT4G30960;60,1812753;106,3179535;52,87414572;96,1325158
AT4G30970;0;0;0;0
AT4G30972;0;0;0;0
AT4G30975;0,751888253;1,724680566;0,796628626;1,258246141
AT4G30980;4,270019986;3,296248788;2,827564589;4,912639748
AT4G30990;9,818464352;9,007253294;14,78206059;10,93197487
AT4G30993;8,003004527;15,27372159;10,9595302;11,20606524
AT4G30996;5,387806015;7,922143825;8,607907979;9,230886764
AT4G31000;4,458725394;2,753536184;2,886911793;2,487148855
AT4G31010;2,872571398;5,430578216;7,24643082;3,777006992
AT4G31020;1,073619412;0,378871876;1,706256125;0
AT4G31030;0;0;0;0
AT4G31040;15,18185375;16,81677679;17,42567134;19,7602594
AT4G31050;3,990253471;2,514516389;1,006592761;4,769630719
AT4G31060;0,465522632;3,285585768;0,205509625;2,726598248
AT4G31070;0,238868247;0,210736831;0;0,599600503
AT4G31073;0;0;0;0
AT4G31075;0;0;0;0
AT4G31080;11,602137;12,97490457;11,10942877;16,27080026
AT4G31100;0,765197835;1,735922052;0,289546494;2,012244205
AT4G31110;0,349908757;1,234800581;0,51490241;0,683146596
AT4G31115;4,610258813;6,220592545;5,74657382;9,303418422
AT4G31120;10,82371744;10,18561349;16,69197945;11,71302928
AT4G31130;10,85009783;14,86223388;8,571371867;15,76798887
AT4G31140;4,994978428;4,925159718;8,301489766;5,162811896
AT4G31150;1,276059319;2,251556666;1,448560692;2,135419337
AT4G31160;6,76871428;8,681737615;9,79182845;11,93701403
AT4G31170;8,285449586;8,268321539;7,555238118;11,13767733
AT4G31180;21,12050088;24,63577298;22,52743852;33,4463989
AT4G31196;0;0;0;0
AT4G31200;3,362204726;4,497201436;5,937115707;5,535726273
AT4G31210;8,041185263;9,480401709;13,03767393;12,7225167
AT4G31230;0,096327159;0,339930994;0,25514753;0,161198523
AT4G31240;0,71735759;1,645474165;1,393412626;2,16082955
AT4G31248;0;0,168236345;0;0,478675686
AT4G31250;0,895803892;2,596717849;2,372769562;2,462776794
AT4G31260;0;0;0;0
AT4G31265;0;0;0;0
AT4G31270;3,254552141;1,56614447;0,783684336;2,970722643
AT4G31280;0;0;0;0
AT4G31290;12,4960879;29,80678876;13,89346551;30,20558295
AT4G31300;36,56642115;41,47715395;44,07189469;50,02204516
AT4G31310;7,984402406;14,40835074;9,93351136;10,62845388
AT4G31320;2,666529217;1,176246579;2,060040519;2,510043112
AT4G31330;1,333264609;1,64674521;4,237797639;2,454264376
AT4G31340;36,42192217;37,4145865;45,81363001;46,75632152
AT4G31350;3,221943797;7,674741327;1,280123402;5,256962554
AT4G31351;2,032856405;2,241809668;0;2,551410117
AT4G31354;1,754038026;2,063287577;0,516225095;3,913722675
AT4G31355;0;0;0;0
AT4G31360;4,244316741;4,608572661;6,918262539;7,375823407
AT4G31370;0;0;0;0
AT4G31380;0;0;0;0
AT4G31390;14,71417812;18,27766387;27,33399481;14,18308808
AT4G31398;0,346358958;0,611136809;0;1,44903455
AT4G31400;0,486860568;0,859046394;1,719435762;1,629472007
AT4G31405;2,870722896;6,331597575;4,435582739;7,806510459
AT4G31408;0,980462281;3,676222961;0,432834887;3,076411814
AT4G31410;4,470043468;5,445935228;10,14863362;14,07025132
AT4G31420;5,124214723;6,864824434;5,362099852;9,369100105
AT4G31430;7,53173298;10,09486893;4,092257114;12,482774
AT4G31440;3,077394782;0,987262273;1,482050974;4,213522766
AT4G31441;2,611887225;0;4,612175026;0
AT4G31450;6,819363144;8,887641342;9,168268157;8,429208764
AT4G31460;9,276206872;9,510846648;12,83861152;10,90823177
AT4G31470;0,658368268;1,742497514;0,871929783;0,275436319
AT4G31480;20,7343474;26,48115947;24,8496233;28,12155001
AT4G31490;15,86427862;19,86521791;22,21522741;27,33307356
AT4G31500;54,89917227;45,17518143;60,92299267;55,34731757
AT4G31510;1,349069608;2,856456552;4,288034021;6,547035021
AT4G31520;0,250314408;0,110417491;0;0,209444114
AT4G31530;4,98922782;4,984219615;5,312019222;5,832172216
AT4G31540;3,518710039;5,569502719;5,391106827;8,486193897
AT4G31550;12,74600966;14,66728342;21,03953929;15,30180485
AT4G31560;10,27904005;15,23504923;9,80161583;11,69698083
AT4G31570;9,605917859;11,87083399;10,38715764;12,22182195
AT4G31580;9,714946386;9,817485995;12,32043872;9,606681385
AT4G31590;7,894487964;12,57274376;14,30249128;14,75516263
AT4G31600;1,17510845;5,701940237;2,766738061;5,571702609
AT4G31610;0;0;0;0
AT4G31615;0,345233198;0,304575225;0;0,433297439
AT4G31620;0,160853226;0,425728822;0,8521232;0
AT4G31630;0;0;0;0
AT4G31640;0;0;0;0
AT4G31650;1,389463262;2,587856451;0,954166054;2,712727472
AT4G31660;0;0;0;0
AT4G31670;4,096124558;3,862948095;1,745920865;3,781877407
AT4G31680;0;0;0;0
AT4G31685;0;0;0;0
AT4G31690;0;0;0;0
AT4G31695;0;0;0;0
AT4G31700;193,2706791;158,6750572;223,817284;213,7101884
AT4G31710;0;0,205649548;0;0,585125875
AT4G31715;0;0;0;0
AT4G31720;8,946414707;12,07133979;6,272710378;11,00835496
AT4G31730;5,40085155;9,529590926;5,033437717;4,770079837
AT4G31740;0;0,546931775;0;0
AT4G31750;3,64755313;4,76261378;4,379876833;4,883193356
AT4G31760;0;0,287740975;0;0
AT4G31770;3,658989293;3,087720674;0,702303237;4,259568363
AT4G31780;16,39210377;18,11080429;15,82552556;22,30398565
AT4G31790;7,005634889;6,742455405;6,935162581;7,460452367
AT4G31800;1,101960489;3,402640679;2,918828921;2,919783739
AT4G31805;3,128111009;2,75971465;2,577747037;2,791857144
AT4G31810;4,615730347;7,853408352;5,239698064;8,137981933
AT4G31820;3,029672318;3,773462179;2,75363358;3,802500061
AT4G31830;0;0;0;0
AT4G31840;10,34810415;20,77728279;11,34192201;27,76694202
AT4G31850;7,61338832;10,64116334;9,894198828;13,1700708
AT4G31860;6,910011432;8,012177749;4,183534224;6,938128255
AT4G31870;0,74712835;2,142202884;3,628100167;1,25028069
AT4G31875;1,274600966;0;1,500494275;0
AT4G31877;3,093691665;5,458697715;30,04630527;12,94283287
AT4G31880;12,0366729;13,45628799;10,05954207;13,91541138
AT4G31890;2,682935971;4,460823732;1,822167594;4,144388972
AT4G31895;0;0;0;0
AT4G31900;0;0;0;0,071308467
AT4G31910;17,68352809;19,1188066;12,09253071;14,94129641
AT4G31920;8,38553267;5,710715153;6,884192917;5,662339996
AT4G31930;2,49921758;3,031717897;4,413218456;3,136733614
AT4G31940;8,465734364;0,149374566;6,129144389;0,566678761
AT4G31950;0;0;0;0
AT4G31960;0;0;0;0
AT4G31970;0;0;0;0
AT4G31980;2,908150835;3,176530309;3,668092263;3,128554387
AT4G31985;56,41676406;74,19801984;83,48036797;83,04630799
AT4G31990;46,46982688;49,78218593;53,48441508;49,43622873
AT4G32000;1,715017446;1,815648648;1,362800909;1,578496195
AT4G32010;5,579478936;9,063440842;7,741224286;7,78080809
AT4G32020;35,98627376;37,93973969;39,55145407;44,85352682
AT4G32030;7,741338762;9,229249255;7,758629295;12,95473042
AT4G32040;8,93411892;9,688231896;7,230769725;8,409817342
AT4G32050;3,113846008;4,970996476;5,367635989;4,590519878
AT4G32060;23,92706024;29,95221501;20,26923393;40,040699
AT4G32070;6,992002717;9,071407948;6,80887407;12,90524478
AT4G32080;0;0;0;0
AT4G32090;0;0;0;0
AT4G32100;0;0;0;0
AT4G32105;0;0;0;0
AT4G32110;0;0;0;0
AT4G32120;4,274793625;2,828514691;2,987988181;5,812337581
AT4G32130;8,944568182;11,09695785;9,37808922;13,56499712
AT4G32140;4,147682826;5,250173608;5,731939082;7,544492281
AT4G32150;17,35108011;28,33983939;27,94794801;32,37136787
AT4G32160;5,310837358;7,160678464;5,219879849;6,204419633
AT4G32170;0;0;0;0
AT4G32175;3,172402847;7,152463986;4,9795164;2,359489887
AT4G32180;9,704078205;11,09465892;14,95015466;13,42225664
AT4G32190;14,03441497;15,52772875;12,79753691;13,09048396
AT4G32200;0,736252868;2,403315272;0,845068114;2,58737038
AT4G32208;0;0;0;0
AT4G32210;3,76929312;2,813787312;2,303989162;5,579903745
AT4G32230;0;0;0;0
AT4G32240;7,817719369;16,82875257;6,902420917;15,17575733
AT4G32250;4,433206617;4,578860112;1,71841472;6,875907414
AT4G32260;264,3510972;245,5728575;315,4065881;241,9926686
AT4G32265;0;0;0;0
AT4G32270;5,20370231;4,590864409;1,89183356;7,171398657
AT4G32272;2,489455012;2,027328839;2,874294172;2,40344673
AT4G32280;1,02049717;2,926019311;2,477797792;2,348155268
AT4G32285;20,83389712;24,32998923;14,56687328;23,67961222
AT4G32290;2,865881879;6,79498937;1,265172239;6,144753595
AT4G32295;1,939048123;2,851145358;1,141349601;3,96598503
AT4G32300;7,144624248;7,563845712;6,127899426;10,41893901
AT4G32320;8,748301139;11,46008626;4,681242539;12,42167388
AT4G32330;21,13659893;27,12341859;21,91362556;24,51853838
AT4G32340;1,545773867;0,389636774;4,094384067;2,402003218
AT4G32342;0;0;0;0
AT4G32350;3,64360983;3,896367738;1,657250694;3,233465871
AT4G32360;2,89933062;4,62854048;2,55987704;1,73281428
AT4G32370;0;0;0;0
AT4G32375;0;0;0;0
AT4G32380;0;0;0;0
AT4G32390;18,24412573;25,97232036;28,73832155;38,3367215
AT4G32400;10,15831307;8,961972674;9,913080887;11,63117666
AT4G32410;74,3794954;79,25167524;93,62485078;85,93770297
AT4G32420;9,543601242;13,28434489;10,86048269;14,63982993
AT4G32430;0,827970189;0,417405987;0,939897583;0,593813713
AT4G32440;6,075038648;7,018502622;6,385444317;9,319074674
AT4G32445;3,034764205;8,03208378;0;0
AT4G32450;2,12215837;2,880357913;1,873696104;4,09767967
AT4G32460;9,133287176;6,714719721;9,258623115;9,198754363
AT4G32470;39,9582662;44,21487139;40,06367552;50,43440976
AT4G32475;0;4,01604189;0;0
AT4G32480;2,91893351;4,291953165;3,651011834;5,495269958
AT4G32490;0,344859569;0;0;0
AT4G32500;0;0,098260375;0,098337182;0,279576047
AT4G32510;0,117583115;0,414941598;0;0,491923168
AT4G32520;17,83949228;20,08020945;22,26843579;25,47839128
AT4G32530;13,58908776;21,04140311;10,03920778;24,82906199
AT4G32535;0;0;0;0
AT4G32540;0,220366695;0,194414199;0;0
AT4G32551;8,282412649;12,49260655;9,986171025;13,86018962
AT4G32560;2,790726637;2,909711879;2,911986302;2,971905256
AT4G32570;13,88310181;14,77547915;14,78702865;18,25422778
