gene;mut_22_GH-mut_29_GH_adjPval;wt_22_GH-wt_29_GH_adjPval
AT1G07893;0,999964783;0,93276641
AT3G50280;0,999964783;0,932392786
AT3G01630;0,999964783;0,932392786
AT1G34480;0,999964783;0,932392786
AT4G38560;0,999964783;0,932392786
AT4G08295;0,999964783;0,932392786
AT1G07760;0,999964783;0,932392786
AT1G12630;0,999964783;0,932392786
AT1G23670;0,999964783;0,932392786
AT1G65113;0,999964783;0,932392786
AT2G01275;0,999964783;0,932337014
AT1G53160;0,999964783;0,932337014
AT1G09397;0,999964783;0,932337014
AT1G28850;0,999964783;0,932326399
AT5G27093;0,999964783;0,932279028
AT2G07875;0,999964783;0,932279028
AT1G23660;0,999964783;0,932279028
AT1G56840;0,999964783;0,932279028
AT1G62210;0,999964783;0,932279028
AT1G06330;0,999964783;0,932228616
AT5G64190;0,999964783;0,932118954
AT3G04640;0,999964783;0,932118954
AT3G11390;0,999964783;0,932118954
AT5G10500;0,999964783;0,932118954
AT1G15090;0,999964783;0,932118954
AT1G23500;0,999964783;0,931956534
AT2G42065;0,999964783;0,931703952
AT1G03790;0,999964783;0,931703952
AT1G77860;0,999964783;0,931661803
AT3G09965;0,999964783;0,931378198
AT3G59440;0,999964783;0,931378198
AT1G72620;0,999964783;0,931378198
AT1G33530;0,999964783;0,931378198
AT3G48346;0,999964783;0,931344461
AT1G29580;0,999964783;0,931344461
AT1G70120;0,999964783;0,931344461
AT3G17520;0,999964783;0,931138935
AT1G05550;0,999964783;0,931138935
AT5G43690;0,999964783;0,930836515
AT2G30395;0,999964783;0,930633293
AT4G35390;0,999964783;0,930540372
AT1G08017;0,999964783;0,930500173
AT1G01890;0,999964783;0,930388538
AT2G09640;0,999964783;0,930132751
AT1G74290;0,999964783;0,930132751
AT1G25240;0,999964783;0,930132751
AT5G43520;0,999964783;0,9295621
AT2G31920;0,999964783;0,928915891
AT4G02465;0,999964783;0,928915891
AT1G07837;0,999964783;0,928915891
AT1G08577;0,999964783;0,928915891
AT1G11572;0,999964783;0,928915891
AT1G57835;0,999964783;0,928915891
AT1G68040;0,999964783;0,928769789
AT5G02640;0,999964783;0,928740888
AT1G12980;0,999964783;0,928610121
AT1G05517;0,999964783;0,928610121
AT2G28140;0,999964783;0,928264506
AT5G66830;0,999964783;0,928264506
AT1G20860;0,999964783;0,928264506
AT2G08670;0,999964783;0,928264506
AT5G48210;0,913808138;0,928264506
AT1G09217;0,999964783;0,928245891
AT3G04040;0,999964783;0,927578319
AT4G05910;0,999964783;0,927578319
AT1G07133;0,999964783;0,927466748
AT1G34390;0,999964783;0,92735343
AT5G43030;0,999964783;0,926624481
AT2G03110;0,999964783;0,926624481
AT1G24880;0,999964783;0,926624481
AT1G47495;0,999964783;0,926591986
AT2G15170;0,999964783;0,926462778
AT4G16162;0,999964783;0,926395645
AT1G50870;0,999964783;0,926174229
AT1G57777;0,999964783;0,925116974
AT1G66370;0,999964783;0,924708172
AT3G07970;0,999964783;0,924639678
AT1G72240;0,999964783;0,924639678
AT2G22496;0,999964783;0,924215708
AT1G67238;0,999964783;0,924067128
AT1G77405;0,999964783;0,923848874
AT4G13600;0,999964783;0,923848874
AT1G79330;0,999964783;0,923848874
AT1G26610;0,999964783;0,923848874
AT1G04373;0,999964783;0,923848874
AT1G05733;0,999964783;0,923848874
AT1G06613;0,999964783;0,923848874
AT5G46060;0,940361205;0,923848874
AT5G50665;0,831014976;0,923848874
AT4G27810;0,999964783;0,923826135
AT1G09333;0,999964783;0,923321332
AT1G59810;0,999964783;0,923267717
AT5G01300;0,999964783;0,922872541
AT1G11110;0,999964783;0,922872541
AT1G28375;0,999964783;0,922872541
AT1G35880;0,999964783;0,922872541
AT1G69320;0,999964783;0,922426145
AT1G07873;0,999964783;0,922426145
AT1G24485;0,999964783;0,922426145
AT1G08807;0,999964783;0,921409714
AT4G19975;0,999964783;0,921337483
AT4G12500;0,999964783;0,921337483
AT1G74929;0,999964783;0,921337483
AT2G30900;0,999964783;0,921337483
AT2G08060;0,999964783;0,921337483
AT1G60073;0,999964783;0,921337483
AT5G20820;0,999964783;0,921172414
AT1G09163;0,999964783;0,921172414
AT1G57280;0,999964783;0,921172414
AT2G17880;0,999964783;0,920988786
AT1G05947;0,999964783;0,920988786
AT1G68460;0,999964783;0,920988786
AT4G28085;0,999964783;0,920978931
AT1G54095;0,999964783;0,920978931
AT4G31248;0,999964783;0,920978931
AT1G18990;0,999964783;0,920978931
AT1G80730;0,999964783;0,920978931
AT1G03020;0,999964783;0,920978931
AT2G16575;0,999964783;0,920978931
AT5G05085;0,999964783;0,920978931
AT1G06930;0,999964783;0,920978931
AT1G04117;0,999964783;0,920978931
AT1G05963;0,999964783;0,920978931
AT1G06925;0,999964783;0,920978931
AT1G07340;0,999964783;0,920978931
AT1G13680;0,999964783;0,920978931
AT1G17800;0,999964783;0,920978931
AT1G29041;0,999964783;0,920978931
AT1G56930;0,999964783;0,920978931
AT5G45455;0,999964783;0,920692431
AT4G18422;0,999964783;0,920692431
AT1G05337;0,999964783;0,920692431
AT1G09173;0,999964783;0,920692431
AT1G26973;0,999964783;0,920692431
AT1G33640;0,999964783;0,920692431
AT1G02530;0,999964783;0,920470876
AT5G15190;0,999964783;0,920400029
AT2G39725;0,999964783;0,920400029
AT1G70870;0,999964783;0,920400029
AT1G51040;0,999964783;0,920400029
AT1G60830;0,999964783;0,920400029
AT1G68875;0,999964783;0,920400029
AT2G04930;0,999964783;0,920400029
AT1G62262;0,999964783;0,919923031
AT5G53950;0,999964783;0,919923031
AT4G06065;0,999964783;0,919923031
AT4G16000;0,999964783;0,919923031
AT3G01425;0,999964783;0,919923031
AT1G06527;0,999964783;0,919923031
AT2G07355;0,999964783;0,919693965
AT5G04500;0,999964783;0,919579481
AT1G09037;0,999964783;0,919579481
AT1G20170;0,999964783;0,919579481
AT1G75490;0,999964783;0,919562861
AT1G11570;0,999964783;0,919562861
AT1G05035;0,999964783;0,919562861
AT1G08367;0,999964783;0,919562861
AT1G25422;0,999964783;0,919562861
AT1G47300;0,999964783;0,919562861
AT1G47845;0,999964783;0,919562861
AT1G53635;0,999964783;0,919562861
AT1G76330;0,999964783;0,919562861
AT5G54095;0,713943546;0,919562861
AT1G14420;0,999964783;0,919451377
AT1G24010;0,999964783;0,919451377
AT1G34825;0,999964783;0,919451377
AT1G56105;0,999964783;0,919451377
AT2G07235;0,999964783;0,919451377
AT5G59580;0,592167875;0,919451377
AT1G57110;0,999964783;0,919050581
AT1G08823;0,999964783;0,919036807
AT1G16950;0,999964783;0,919036807
AT1G24475;0,999964783;0,918459558
AT1G09213;0,999964783;0,917998951
AT5G54740;0,708105363;0,917998951
AT3G44753;0,999964783;0,916541316
AT1G23240;0,999964783;0,916378834
AT1G06923;0,999964783;0,916216149
AT1G61224;0,999964783;0,916216149
AT1G04477;0,999964783;0,916108699
AT1G52860;0,999964783;0,915999682
AT1G48670;0,999964783;0,915925179
AT3G46880;0,999964783;0,915925179
AT1G34510;0,999964783;0,915925179
AT1G08587;0,999964783;0,915925179
AT1G18770;0,999964783;0,915879394
AT1G76994;0,999964783;0,91556905
AT1G69280;0,999964783;0,915468332
AT1G57260;0,999964783;0,915468332
AT4G26488;0,999964783;0,915239547
AT5G39240;0,999964783;0,91463183
AT3G04615;0,999964783;0,91463183
AT3G15750;0,999964783;0,91463183
AT3G26235;0,999964783;0,91463183
AT3G49970;0,999964783;0,91463183
AT1G73965;0,999964783;0,91463183
AT1G60090;0,999964783;0,91463183
AT5G53100;0,753073226;0,91463183
AT5G01225;0,999964783;0,914455045
AT1G04417;0,999964783;0,914332428
AT1G63340;0,999964783;0,914307336
AT1G48180;0,999964783;0,914083796
AT1G53640;0,999964783;0,914083796
AT1G56553;0,999964783;0,914083796
AT5G52655;0,758872235;0,914083796
AT4G27660;0,999964783;0,913970651
AT1G56740;0,999964783;0,913970651
AT5G20470;0,999964783;0,913831038
AT3G49690;0,999964783;0,913446706
AT2G34240;0,999964783;0,913340724
AT1G68030;0,999964783;0,912569111
AT1G19396;0,999964783;0,912208173
AT3G45180;0,999964783;0,912208173
AT1G01150;0,999964783;0,912208173
AT1G53870;0,999964783;0,912208173
AT5G45573;0,944784843;0,912208173
AT1G62580;0,999964783;0,911937613
AT1G17147;0,999964783;0,911937613
AT2G08500;0,999964783;0,911937613
AT3G48240;0,999964783;0,911556772
AT1G74875;0,999964783;0,911456259
AT3G06710;0,999964783;0,911456259
AT2G04785;0,999964783;0,911456259
AT1G05390;0,999964783;0,911456259
AT1G02540;0,999964783;0,911370354
AT4G06705;0,999964783;0,911167194
AT1G05363;0,999964783;0,911167194
AT1G19040;0,999964783;0,911167194
AT5G27060;0,999964783;0,91112602
AT1G20925;0,999964783;0,91112602
AT5G61650;0,999964783;0,911106551
AT1G18382;0,999964783;0,91107597
AT3G62100;0,999964783;0,910441164
AT1G05037;0,999964783;0,910060949
AT4G37850;0,999964783;0,910054188
AT3G29173;0,999964783;0,910054188
AT1G04267;0,999964783;0,910054188
AT2G28580;0,999964783;0,910054188
AT1G05433;0,999964783;0,910054188
AT1G07483;0,999964783;0,910054188
AT1G09813;0,999964783;0,910054188
AT1G17910;0,999964783;0,910054188
AT2G03560;0,999964783;0,910054188
AT1G07137;0,999964783;0,909859206
AT1G09625;0,999964783;0,909859206
AT1G18193;0,999964783;0,909859206
AT1G50650;0,999964783;0,909859206
AT1G66360;0,999964783;0,909859206
AT1G08877;0,999964783;0,909781381
AT1G58300;0,999964783;0,909620807
AT5G03795;0,999964783;0,909620807
AT1G67270;0,999964783;0,909620807
AT1G04407;0,999964783;0,909620807
AT1G05133;0,999964783;0,909620807
AT1G78400;0,999964783;0,909620807
AT5G43980;0,999964783;0,909295899
AT1G69990;0,999964783;0,909295899
AT1G23070;0,999964783;0,909295899
AT2G08585;0,999964783;0,909247888
AT5G44585;0,999964783;0,909247888
AT1G56165;0,999964783;0,909247888
AT5G22608;0,999964783;0,909247888
AT4G27590;0,999964783;0,909247888
AT1G06007;0,999964783;0,909247888
AT1G06260;0,999964783;0,909247888
AT1G21990;0,999964783;0,909247888
AT1G23320;0,999964783;0,909247888
AT1G25141;0,999964783;0,909247888
AT1G49030;0,999964783;0,909247888
AT4G38330;0,999964783;0,908618718
AT2G43000;0,999964783;0,908618718
AT1G55928;0,999964783;0,908618718
AT1G33945;0,999964783;0,908561805
AT5G48205;0,913808138;0,907969141
AT2G33775;0,999964783;0,907835206
AT1G10110;0,999964783;0,907825743
AT1G06197;0,999964783;0,907825743
AT1G07003;0,999964783;0,907032703
AT3G22560;0,999964783;0,906886854
AT1G36622;0,999964783;0,906886854
AT1G09557;0,999964783;0,906886854
AT1G49930;0,999964783;0,906886854
AT3G61390;0,999964783;0,906881664
AT1G53100;0,999964783;0,906881664
AT5G09020;0,999964783;0,906881664
AT1G05083;0,999964783;0,906881664
AT1G08537;0,999964783;0,906881664
AT1G74550;0,999964783;0,906881664
AT1G68170;0,999964783;0,906836157
AT4G01895;0,999964783;0,906691339
AT5G59865;0,999964783;0,906691339
AT1G51480;0,999964783;0,906691339
AT3G53232;0,999964783;0,906691339
AT1G51530;0,999964783;0,906691339
AT1G02405;0,999964783;0,906691339
AT1G08263;0,999964783;0,906691339
AT1G08983;0,999964783;0,906691339
AT1G27570;0,999964783;0,906691339
AT1G12845;0,999964783;0,906337605
AT1G04895;0,999964783;0,906337605
AT1G08517;0,999964783;0,906337605
AT3G11745;0,999964783;0,906081226
AT5G36790;0,999964783;0,906081226
AT3G15630;0,999964783;0,906081226
AT1G04660;0,999964783;0,906081226
AT1G04227;0,999964783;0,906081226
AT1G06203;0,999964783;0,906081226
AT1G09400;0,999964783;0,906081226
AT1G79250;0,999964783;0,906019334
AT4G25410;0,999964783;0,905864482
AT3G05885;0,999964783;0,905864482
AT1G09563;0,999964783;0,905864482
AT1G22680;0,999964783;0,905864482
AT1G74055;0,999964783;0,905558243
AT1G60720;0,999964783;0,905558243
AT1G04387;0,999964783;0,905314802
AT1G66380;0,999964783;0,905294789
AT1G76590;0,999964783;0,905046996
AT4G32540;0,999964783;0,905046996
AT4G16540;0,999964783;0,904884159
AT1G06717;0,999964783;0,904868956
AT1G29290;0,999964783;0,904849864
AT1G32385;0,999964783;0,904849864
AT4G30830;0,999964783;0,904849864
AT1G07923;0,999964783;0,904849864
AT1G09017;0,999964783;0,904849864
AT1G05493;0,999964783;0,903887935
AT1G19371;0,999964783;0,903887935
AT5G43695;0,985617433;0,903887935
AT1G43970;0,999964783;0,903751157
AT1G05237;0,999964783;0,903092623
AT1G29210;0,999964783;0,903092623
AT5G45115;0,999964783;0,902664209
AT5G02580;0,999964783;0,902509537
AT4G39700;0,999964783;0,902509537
AT5G08460;0,999964783;0,902509537
AT1G21326;0,999964783;0,902509537
AT4G36000;0,999964783;0,902509537
AT3G07522;0,999964783;0,902509537
AT2G40116;0,999964783;0,902509537
AT1G05243;0,999964783;0,902509537
AT1G21860;0,999964783;0,902509537
AT1G66040;0,999964783;0,902509537
AT1G79980;0,999964783;0,902509537
AT5G58890;0,616594018;0,902509537
AT1G05703;0,999964783;0,90238692
AT1G49230;0,999964783;0,90224675
AT3G15670;0,999964783;0,901876777
AT1G13540;0,999964783;0,90139287
AT1G07127;0,999964783;0,90139287
AT1G52700;0,999964783;0,901193133
AT3G50040;0,999964783;0,900694045
AT2G45245;0,999964783;0,900694045
AT1G04487;0,999964783;0,900694045
AT3G46330;0,999964783;0,900673363
AT2G37530;0,999964783;0,900624596
AT1G05117;0,999964783;0,900624596
AT1G08097;0,999964783;0,900624596
AT1G48190;0,999964783;0,900624596
AT1G08487;0,999964783;0,90040325
AT1G13607;0,999964783;0,90040325
AT1G62410;0,999964783;0,90040325
AT5G45150;0,999964783;0,899503834
AT5G35407;0,999964783;0,899503834
AT4G16983;0,999964783;0,898876325
AT2G27880;0,999964783;0,898876325
AT5G52115;0,770460856;0,898876325
AT5G61800;0,999964783;0,898340937
AT5G54070;0,999964783;0,898340937
AT1G26795;0,999964783;0,898340937
AT2G18938;0,999964783;0,897855386
AT5G47075;0,92077724;0,897855386
AT1G04513;0,999964783;0,89777383
AT3G47740;0,999964783;0,89777383
AT1G05763;0,999964783;0,89777383
AT1G14453;0,999964783;0,89777383
AT1G51920;0,999964783;0,89777383
AT1G20120;0,999964783;0,897702017
AT3G14362;0,999964783;0,897350639
AT1G28370;0,999964783;0,897350639
AT1G46554;0,999964783;0,897350639
AT4G33560;0,999964783;0,897350639
AT5G38780;0,999964783;0,897350639
AT3G22125;0,999964783;0,897350639
AT2G34700;0,999964783;0,897350639
AT3G57440;0,999964783;0,897350639
AT1G18735;0,999964783;0,897350639
AT2G04805;0,999964783;0,897350639
AT1G09137;0,999964783;0,897350639
AT1G12805;0,999964783;0,897350639
AT1G24220;0,999964783;0,897350639
AT1G48285;0,999964783;0,897350639
AT1G51960;0,999964783;0,897350639
AT1G53945;0,999964783;0,897350639
AT1G63030;0,999964783;0,897350639
AT2G06225;0,999964783;0,897350639
AT5G47290;0,913808138;0,897350639
AT1G08695;0,999964783;0,897145973
AT1G28810;0,999964783;0,897145973
AT5G25910;0,999964783;0,896921362
AT5G36110;0,999964783;0,896921362
AT3G51300;0,999964783;0,896921362
AT4G23230;0,999964783;0,896921362
AT1G04433;0,999964783;0,896921362
AT1G08103;0,999964783;0,896921362
AT3G03025;0,999964783;0,896921362
AT1G30780;0,999964783;0,896921362
AT1G30920;0,999964783;0,896921362
AT1G40129;0,999964783;0,896921362
AT1G57120;0,999964783;0,896921362
AT1G09367;0,999964783;0,896628901
AT1G47370;0,999964783;0,896616319
AT4G38390;0,999964783;0,896616319
AT1G08035;0,999964783;0,896616319
AT3G12720;0,999964783;0,896612735
AT1G22100;0,999964783;0,896612735
AT3G01580;0,999964783;0,895551868
AT3G16160;0,999964783;0,895006278
AT2G29350;0,999964783;0,895006278
AT1G18197;0,999964783;0,895006278
AT1G30830;0,999964783;0,895006278
AT1G52120;0,999964783;0,895006278
AT1G59690;0,999964783;0,895006278
AT1G09421;0,999964783;0,894949141
AT1G04517;0,999964783;0,894949141
AT3G22235;0,999964783;0,894795723
AT3G03170;0,999964783;0,894496806
AT1G04893;0,999964783;0,894445361
AT5G10570;0,999964783;0,894365111
AT3G28960;0,999964783;0,894365111
AT3G13640;0,999964783;0,893858385
AT2G27035;0,999964783;0,893805959
AT2G44195;0,999964783;0,893805959
AT1G11608;0,999964783;0,893805959
AT1G21866;0,999964783;0,893805959
AT4G39675;0,999964783;0,892078855
AT4G17660;0,999964783;0,891974934
AT1G08327;0,999964783;0,891974934
AT1G31640;0,999964783;0,891846876
AT1G57090;0,999964783;0,891846876
AT1G09283;0,999964783;0,891647761
AT1G61095;0,999964783;0,891647761
AT1G35910;0,999964783;0,891560893
AT4G39360;0,999964783;0,891560893
AT1G08933;0,999964783;0,891560893
AT2G09220;0,999964783;0,891560893
AT5G08150;0,999964783;0,891341898
AT1G66930;0,999964783;0,891141269
AT5G43370;0,999964783;0,891141269
AT1G06553;0,999964783;0,891141269
AT5G55350;0,999964783;0,891141269
AT1G09155;0,999964783;0,891141269
AT5G10680;0,999964783;0,891141269
AT1G05753;0,999964783;0,891141269
AT1G05353;0,999964783;0,891141269
AT1G09757;0,999964783;0,891141269
AT1G13825;0,999964783;0,891141269
AT1G48530;0,999964783;0,890837662
AT1G08273;0,999964783;0,890837662
AT1G06307;0,999964783;0,890837662
AT1G13620;0,999964783;0,890837662
AT1G30282;0,999964783;0,89052726
AT3G01235;0,999964783;0,890524366
AT1G04687;0,999964783;0,890524366
AT1G20520;0,999964783;0,890524366
AT3G04155;0,999964783;0,889908286
AT5G46830;0,999964783;0,889908286
AT1G05313;0,999964783;0,889908286
AT1G07725;0,999964783;0,889908286
AT1G18310;0,999964783;0,889908286
AT1G31000;0,999964783;0,889908286
AT1G53885;0,999964783;0,889908286
AT1G60340;0,999964783;0,889908286
AT5G55650;0,999964783;0,889523915
AT1G11620;0,999964783;0,889523915
AT1G25112;0,999964783;0,889523915
AT5G28262;0,999964783;0,889336424
AT1G06257;0,999964783;0,888853705
AT1G06123;0,999964783;0,888853705
AT4G30180;0,999964783;0,888284385
AT1G23050;0,999964783;0,888284385
AT5G48130;0,999964783;0,888284385
AT1G01695;0,999964783;0,888284385
AT2G25125;0,999964783;0,888284385
AT5G50790;0,999964783;0,888284385
AT1G04490;0,999964783;0,888284385
AT1G18050;0,999964783;0,888284385
AT1G07507;0,999964783;0,888284385
AT1G07783;0,999964783;0,888284385
AT1G08523;0,999964783;0,888284385
AT1G08667;0,999964783;0,888284385
AT1G09193;0,999964783;0,888284385
AT1G09790;0,999964783;0,888284385
AT1G16450;0,999964783;0,888284385
AT1G17744;0,999964783;0,888284385
AT1G32710;0,999964783;0,888284385
AT1G34403;0,999964783;0,888284385
AT1G58265;0,999964783;0,888284385
AT5G52045;0,770981477;0,888284385
AT1G76965;0,999964783;0,88797228
AT1G06083;0,999964783;0,887557086
AT1G12030;0,999964783;0,887196515
AT1G06713;0,999964783;0,887196515
AT2G19440;0,999964783;0,887188406
AT4G31620;0,999964783;0,887188406
AT4G33730;0,999964783;0,887188406
AT2G30432;0,999964783;0,887188406
AT1G55945;0,999964783;0,887188406
AT1G76465;0,999964783;0,887188406
AT5G42092;0,999964783;0,887132263
AT1G55790;0,999964783;0,886685672
AT1G07933;0,999964783;0,886674564
AT1G77830;0,999964783;0,886674564
AT4G05220;0,999964783;0,886487435
AT1G27580;0,999964783;0,886487435
AT4G27670;0,999964783;0,885910125
AT1G06017;0,999964783;0,885887175
AT2G14510;0,999964783;0,885872767
AT5G47077;0,92077724;0,885726492
AT2G31945;0,999964783;0,885394073
AT4G04710;0,999964783;0,885394073
AT5G05900;0,999964783;0,88525137
AT1G63105;0,999964783;0,884850313
AT5G52940;0,999964783;0,883975554
AT1G04337;0,999964783;0,883975554
AT1G12100;0,999964783;0,883859813
AT1G49330;0,999964783;0,883754762
AT5G51390;0,999964783;0,883750744
AT1G76190;0,999964783;0,883750744
AT1G47390;0,999964783;0,883750744
AT1G68960;0,999964783;0,883750744
AT2G25940;0,999964783;0,883688924
AT5G09630;0,999964783;0,883688924
AT4G00770;0,999964783;0,883688924
AT1G15050;0,999964783;0,883688924
AT5G54790;0,999964783;0,883688924
AT1G02510;0,999964783;0,883688924
AT1G09777;0,999964783;0,883688924
AT1G26975;0,999964783;0,883688924
AT1G61200;0,999964783;0,883688924
AT1G67990;0,999964783;0,883688924
AT2G04085;0,999964783;0,883688924
AT3G09290;0,999964783;0,883110935
AT1G07243;0,999964783;0,883110935
AT5G09470;0,999964783;0,881745958
AT1G07283;0,999964783;0,881264344
AT5G63820;0,999964783;0,879994034
AT1G35617;0,999964783;0,879994034
AT2G33350;0,999964783;0,879855198
AT4G03585;0,999964783;0,879855198
AT1G08597;0,999964783;0,879855198
AT1G28305;0,999964783;0,879855198
AT4G26415;0,999964783;0,879757361
AT5G07780;0,999964783;0,879757361
